Experiment	Model	tacred:train	unifiedQA:train_indirect_neg_2000	unifiedQA:train_indirect_pos_2000	unifiedQA:train_scr82_all_2916	tacred_empty:train	unifiedQA:train_direct_2000	tacred_combined:train	Epoch	tacred_combined:val	unifiedQA:test	tacred:val	tacred_empty:val	tacred_empty:test	tacred_combined:test	tacred:test	anchor:dummy
8	base	yes	-	-	-	-	-	yes	11	0.9343185550082103	0.6851851851851852	0.9166666666666666	-1	-1	0.9407265774378585	0.9444444444444444	0.43478260869565216
8	base	yes	-	-	-	-	-	yes	12	0.8904109589041096	0.7326732673267325	0.8938356164383561	-1	-1	0.9168356997971603	0.9268292682926829	0.25
8	base	yes	-	-	-	-	-	yes	13	0.8699397071490096	0.7047619047619048	0.8541666666666667	-1	-1	0.9098039215686275	0.9034749034749034	0.34285714285714286
8	base	yes	-	-	-	-	-	yes	14	0.9261233815689262	0.7418181818181818	0.9278033794162827	-1	-1	0.907103825136612	0.9169675090252707	0.2909090909090909
8	base	yes	-	-	-	-	-	yes	15	0.9415532425940754	0.7551867219917012	0.9243156199677939	-1	-1	0.9297912713472486	0.9111969111969113	0.26666666666666666
8	base	yes	-	-	-	-	-	yes	16	0.8775862068965518	0.4313725490196078	0.8556149732620321	-1	-1	0.8857715430861723	0.9098360655737705	0.3
8	base	yes	-	-	-	-	-	yes	17	0.9060955518945635	0.5937499999999999	0.8937605396290051	-1	-1	0.87109375	0.8616600790513834	0.26666666666666666
8	base	yes	-	-	-	-	-	yes	18	0.9307228915662651	0.7471698113207548	0.9300911854103344	-1	-1	0.8892857142857142	0.9225092250922509	0.23880597014925373
8	base	yes	-	-	-	-	-	yes	19	0.9334389857369255	0.6926406926406927	0.935483870967742	-1	-1	0.9274809160305344	0.9374999999999999	0.24390243902439024
9	base	yes	-	-	yes	-	-	yes	-1	0.6764912280701754	0.8760330578512396	0.7477477477477478	-1	-1	0.7447154471544715	0.8480565371024735	0.23188405797101452
9	base	yes	-	-	yes	-	-	yes	0	0.9599358974358974	0.11965811965811964	0.9540983606557377	-1	-1	0.9514563106796117	0.9609375	0.7692307692307693
9	base	yes	-	-	yes	-	-	yes	1	0.8820960698689957	0.08695652173913045	0.909710391822828	-1	-1	0.84796573875803	0.8370044052863437	0.8571428571428571
9	base	yes	-	-	yes	-	-	yes	2	0.9411764705882353	0.40559440559440557	0.9546925566343042	-1	-1	0.9273084479371315	0.9397590361445783	0.8421052631578948
9	base	yes	-	-	yes	-	-	yes	3	0.8834782608695653	0.0	0.9063032367972743	-1	-1	0.8187919463087248	0.8214285714285715	0.7058823529411765
9	base	yes	-	-	yes	-	-	yes	4	0.9407948094079481	0.1176470588235294	0.939641109298532	-1	-1	0.8977955911823647	0.9008264462809917	0.7058823529411765
9	base	yes	-	-	yes	-	-	yes	5	0.9141414141414141	0.4028776978417266	0.9348914858096828	-1	-1	0.7388235294117648	0.7476635514018692	0.6666666666666666
9	base	yes	-	-	yes	-	-	yes	6	0.9488817891373802	0.41134751773049644	0.9551282051282051	-1	-1	0.8812877263581489	0.9061224489795919	0.761904761904762
9	base	yes	-	-	yes	-	-	yes	7	0.5571913929784825	0.052631578947368425	0.5947136563876653	-1	-1	0.23841059602649003	0.23841059602649003	0.0
9	base	yes	-	-	yes	-	-	yes	8	0.8410714285714287	0.2096774193548387	0.8596491228070176	-1	-1	0.7358490566037736	0.7592592592592593	0.0
9	base	yes	-	-	yes	-	-	yes	9	0.8099173553719007	0.035398230088495575	0.8541300527240774	-1	-1	0.7770114942528735	0.8318584070796461	0.0
9	base	yes	-	-	yes	-	-	yes	10	0.812720848056537	0.38356164383561636	0.8112874779541447	-1	-1	0.7313769751693002	0.780269058295964	0.0
9	base	yes	-	-	yes	-	-	yes	11	0.6720812182741117	0.15873015873015875	0.689516129032258	-1	-1	0.4929971988795518	0.5434782608695652	0.0
9	base	yes	-	-	yes	-	-	yes	12	0.7887323943661972	0.3684210526315789	0.8076923076923076	-1	-1	0.7004608294930876	0.7465437788018433	0.0
9	base	yes	-	-	yes	-	-	yes	13	0.7419056429232191	0.30769230769230765	0.7653429602888087	-1	-1	0.5858585858585859	0.6200000000000001	0.0
9	base	yes	-	-	yes	-	-	yes	14	0.6013071895424836	0.2121212121212121	0.6186440677966101	-1	-1	0.49307479224376727	0.5543478260869565	0.0
9	base	yes	-	-	yes	-	-	yes	15	0.4666666666666666	0.11290322580645161	0.5149425287356322	-1	-1	0.3708206686930091	0.3855421686746988	0.0
9	base	yes	-	-	yes	-	-	yes	16	0.6270833333333333	0.23703703703703705	0.6307053941908713	-1	-1	0.48333333333333334	0.49450549450549447	0.0
9	base	yes	-	-	yes	-	-	yes	17	0.5131729667812143	0.15748031496062992	0.5372460496613994	-1	-1	0.41860465116279066	0.5054945054945055	0.0
9	base	yes	-	-	yes	-	-	yes	18	0.5683060109289618	0.2518518518518518	0.5844155844155844	-1	-1	0.4602272727272727	0.5108695652173914	0.0
9	base	yes	-	-	yes	-	-	yes	19	0.6142557651991615	0.2898550724637682	0.6263048016701461	-1	-1	0.4959128065395096	0.5473684210526315	0.2
10	base	yes	-	-	-	-	yes	yes	-1	0.6593406593406593	0.8760330578512396	0.7757009345794393	-1	-1	0.7064220183486238	0.8664259927797834	0.23188405797101452
10	base	yes	-	-	-	-	yes	yes	0	0.9658914728682171	0.9369369369369368	0.965625	-1	-1	0.9576427255985268	0.962962962962963	0.326530612244898
10	base	yes	-	-	-	-	yes	yes	1	0.9295774647887324	0.7085714285714286	0.9112227805695142	-1	-1	0.8916666666666666	0.895397489539749	0.3636363636363636
10	base	yes	-	-	-	-	yes	yes	2	0.952988047808765	0.8828828828828829	0.9385113268608414	-1	-1	0.9773584905660377	0.9885931558935361	0.3076923076923077
10	base	yes	-	-	-	-	yes	yes	3	0.9575660528422738	0.9130434782608695	0.9473684210526316	-1	-1	0.9553398058252428	0.9660377358490566	0.2758620689655173
10	base	yes	-	-	-	-	yes	yes	4	0.9646153846153845	0.892018779342723	0.9569230769230769	-1	-1	0.9335863377609107	0.9591078066914498	0.2758620689655173
10	base	yes	-	-	-	-	yes	yes	5	0.9505271695052717	0.9043478260869566	0.9492063492063493	-1	-1	0.9632495164410059	0.9694656488549619	0.3720930232558139
10	base	yes	-	-	-	-	yes	yes	6	0.9253981559094719	0.8962264150943398	0.9194630872483222	-1	-1	0.9164969450101833	0.9180327868852458	0.29411764705882354
10	base	yes	-	-	-	-	yes	yes	7	0.9340574088440652	0.8847926267281107	0.9389671361502347	-1	-1	0.9259962049335864	0.955223880597015	0.2807017543859649
10	base	yes	-	-	-	-	yes	yes	8	0.9290030211480362	0.8494208494208495	0.9203007518796993	-1	-1	0.9492753623188407	0.9597069597069597	0.25396825396825395
10	base	yes	-	-	-	-	yes	yes	9	0.9257575757575757	0.8825910931174089	0.9397217928902628	-1	-1	0.9239130434782609	0.9298892988929889	0.2909090909090909
10	base	yes	-	-	-	-	yes	yes	10	0.8557457212713937	0.9	0.8599670510708403	-1	-1	0.9431192660550459	0.924187725631769	0.3404255319148936
10	base	yes	-	-	-	-	yes	yes	11	0.8412969283276451	0.920353982300885	0.8537005163511188	-1	-1	0.9323017408123792	0.9125475285171103	0.3902439024390244
10	base	yes	-	-	-	-	yes	yes	12	0.8797417271993543	0.8878923766816144	0.8797364085667216	-1	-1	0.9197080291970803	0.937269372693727	0.29629629629629634
10	base	yes	-	-	-	-	yes	yes	13	0.8451178451178452	0.8273092369477911	0.8532423208191126	-1	-1	0.8665377176015474	0.8594377510040161	0.3684210526315789
10	base	yes	-	-	-	-	yes	yes	14	0.8578680203045685	0.7941176470588235	0.8776508972267536	-1	-1	0.911487758945386	0.9363295880149815	0.35
10	base	yes	-	-	-	-	yes	yes	15	0.4821852731591449	0.42857142857142855	0.5908096280087527	-1	-1	0.46685878962536026	0.5494505494505494	0.1904761904761905
10	base	yes	-	-	-	-	yes	yes	16	0.8234295415959254	0.7857142857142858	0.845890410958904	-1	-1	0.8901515151515151	0.9083969465648855	0.2608695652173913
10	base	yes	-	-	-	-	yes	yes	17	0.8198970840480275	0.7601809954751132	0.8353552859618718	-1	-1	0.8605108055009822	0.8537549407114625	0.3684210526315789
10	base	yes	-	-	-	-	yes	yes	18	0.8298507462686567	0.7598566308243728	0.844776119402985	-1	-1	0.8506944444444444	0.8513513513513513	0.23529411764705882
10	base	yes	-	-	-	-	yes	yes	19	0.798977853492334	0.748936170212766	0.8177172061328791	-1	-1	0.8730769230769231	0.8464419475655431	0.19047619047619047
11	large	yes	-	-	-	yes	-	yes	-1	0.6775800711743772	0.9056603773584905	0.8173374613003096	0.0	0.0	0.7100977198697067	0.8314606741573034	0.5
11	large	yes	-	-	-	yes	-	yes	0	0.9570552147239264	0.9282296650717704	0.9609984399375975	0.0	0.0	0.9506398537477149	0.9597069597069597	0.7272727272727273
11	large	yes	-	-	-	yes	-	yes	1	0.9617486338797815	0.8702928870292886	0.9596273291925466	0.0	0.0	0.9736842105263158	0.9701492537313432	0.34782608695652173
11	large	yes	-	-	-	yes	-	yes	2	0.9683042789223455	0.8831168831168832	0.9619047619047619	0.0	0.0	0.9738805970149255	0.9774436090225564	0.48484848484848486
11	large	yes	-	-	-	yes	-	yes	3	0.9499217527386542	0.920353982300885	0.9554140127388535	0.0	0.0	0.9646182495344505	0.981132075471698	0.47058823529411764
11	large	yes	-	-	-	yes	-	yes	4	0.9598715890850722	0.875	0.9546925566343042	0.0	0.0	0.9734848484848485	0.9699248120300752	0.6153846153846153
11	large	yes	-	-	-	yes	-	yes	5	0.964516129032258	0.8733624454148471	0.962843295638126	0.0	0.0	0.9731800766283525	0.9657794676806084	0.5333333333333333
11	large	yes	-	-	-	yes	-	yes	6	0.9466776045939294	0.8298755186721992	0.9454545454545454	0.0	0.0	0.9615384615384616	0.9655172413793104	0.5263157894736842
11	large	yes	-	-	-	yes	-	yes	7	0.9610182975338106	0.7984790874524715	0.9611650485436893	0.0	0.0	0.9677419354838709	0.9733840304182511	0.6153846153846153
11	large	yes	-	-	-	yes	-	yes	8	0.9312853678253841	0.8081632653061224	0.9379084967320261	0.0	0.0	0.9657794676806084	0.9772727272727273	0.5333333333333333
11	large	yes	-	-	-	yes	-	yes	9	0.959073359073359	0.7560137457044673	0.9612403100775194	0.0	0.0	0.959409594095941	0.962962962962963	0.2909090909090909
11	large	yes	-	-	-	yes	-	yes	10	0.9518367346938775	0.892018779342723	0.9511400651465798	0.0	0.0	0.9282868525896414	0.923076923076923	0.5517241379310345
11	large	yes	-	-	-	yes	-	yes	11	0.8928270042194093	0.8170212765957446	0.8979591836734695	0.0	0.0	0.7685774946921443	0.7946428571428571	0.4
11	large	yes	-	-	-	yes	-	yes	12	0.9301934398654331	0.40816326530612246	0.9313725490196079	0.0	0.0	0.9496981891348089	0.9490196078431372	0.5833333333333334
11	large	yes	-	-	-	yes	-	yes	13	0.922564529558701	0.7627118644067797	0.9210084033613446	0.0	0.0	0.9149797570850202	0.9354838709677419	0.608695652173913
11	large	yes	-	-	-	yes	-	yes	14	0.9568567026194145	0.7388059701492536	0.9525267993874427	0.0	0.0	0.9389312977099236	0.9389312977099236	0.32
11	large	yes	-	-	-	yes	-	yes	15	0.9478672985781991	0.7424242424242423	0.9468750000000001	0.0	0.0	0.97131931166348	0.9624060150375939	0.38095238095238093
11	large	yes	-	-	-	yes	-	yes	16	0.9246963562753037	0.7309236947791165	0.9369951534733442	0.0	0.0	0.9439071566731142	0.9612403100775193	0.42424242424242425
11	large	yes	-	-	-	yes	-	yes	17	0.9367493995196157	0.6798418972332015	0.9273021001615509	0.0	0.0	0.9359223300970874	0.9494163424124513	0.47058823529411764
11	large	yes	-	-	-	yes	-	yes	18	0.9505409582689336	0.711864406779661	0.9489953632148378	0.0	0.0	0.9028571428571429	0.9176470588235294	0.4666666666666667
11	large	yes	-	-	-	yes	-	yes	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	large	yes	yes	-	-	yes	-	yes	-1	0.6893617021276596	0.9056603773584905	0.8061068702290075	0.0	0.0	0.7048903878583473	0.8014440433212997	0.5
12	large	yes	yes	-	-	yes	-	yes	0	0.975	0.8773584905660377	0.9765990639625585	0.0	0.0	0.9794392523364486	0.9739776951672863	0.5714285714285715
12	large	yes	yes	-	-	yes	-	yes	1	0.9689243027888446	0.9344978165938865	0.9676375404530745	0.0	0.0	0.979047619047619	0.9770992366412214	0.6153846153846153
12	large	yes	yes	-	-	yes	-	yes	2	0.9739542225730071	0.914027149321267	0.9809523809523809	0.0	0.0	0.9792060491493385	0.9699248120300752	0.3404255319148936
12	large	yes	yes	-	-	yes	-	yes	3	0.9457236842105263	0.9272727272727272	0.9292929292929293	0.0	0.0	0.9648437499999999	0.9689922480620156	0.9411764705882353
12	large	yes	yes	-	-	yes	-	yes	4	0.9543230016313213	0.9308755760368663	0.9454545454545454	0.0	0.0	0.9632495164410059	0.9609375	0.8
12	large	yes	yes	-	-	yes	-	yes	5	0.9588607594936709	0.9210526315789475	0.9632	0.0	0.0	0.9676190476190476	0.9548872180451128	0.6956521739130436
12	large	yes	yes	-	-	yes	-	yes	6	0.9510825982357657	0.9145299145299146	0.9482200647249192	0.0	0.0	0.9633911368015415	0.9538461538461539	0.45454545454545453
12	large	yes	yes	-	-	yes	-	yes	7	0.847457627118644	0.875	0.8489208633093526	0.0	0.0	0.8638297872340427	0.8583690987124464	0.4210526315789474
12	large	yes	yes	-	-	yes	-	yes	8	0.9312000000000001	0.914027149321267	0.939443535188216	0.0	0.0	0.937381404174573	0.9465648854961831	0.4666666666666667
12	large	yes	yes	-	-	yes	-	yes	9	0.8519269776876269	0.7841726618705036	0.8598901098901099	0.0	0.0	0.821875	0.8488745980707396	0.32432432432432434
12	large	yes	yes	-	-	yes	-	yes	10	0.8743545611015491	0.8170212765957446	0.8681898066783832	0.0	0.0	0.884	0.8897959183673471	0.43478260869565216
12	large	yes	yes	-	-	yes	-	yes	11	0.8366800535475234	0.7414965986394558	0.8819345661450925	0.0	0.0	0.798780487804878	0.8534201954397393	0.26923076923076916
12	large	yes	yes	-	-	yes	-	yes	12	0.8972884141331142	0.7615062761506277	0.9087893864013267	0.0	0.0	0.9069767441860465	0.9047619047619048	0.4444444444444445
12	large	yes	yes	-	-	yes	-	yes	13	0.8573883161512028	0.7208121827411168	0.8710801393728224	0.0	0.0	0.8747433264887063	0.8852459016393442	0.5217391304347827
12	large	yes	yes	-	-	yes	-	yes	14	0.6666666666666666	0.7096774193548387	0.6666666666666666	0.0	0.0	0.6666666666666666	0.6666666666666666	0.2222222222222222
12	large	yes	yes	-	-	yes	-	yes	15	0.8738019169329073	0.7899159663865547	0.9009584664536741	0.0	0.0	0.8439999999999999	0.875	0.5
12	large	yes	yes	-	-	yes	-	yes	16	0.886417791898332	0.8362068965517241	0.89171974522293	0.0	0.0	0.911487758945386	0.9144981412639405	0.5
12	large	yes	yes	-	-	yes	-	yes	17	0.8184931506849317	0.7162790697674419	0.8566493955094991	0.0	0.0	0.8247422680412371	0.8674698795180724	0.5
12	large	yes	yes	-	-	yes	-	yes	18	0.8504594820384295	0.6796116504854369	0.889261744966443	0.0	0.0	0.7428571428571429	0.7623318385650225	0.5
12	large	yes	yes	-	-	yes	-	yes	19	0.8839869281045751	0.6834170854271356	0.9108589951377634	0.0	0.0	0.8747514910536779	0.9	0.45454545454545453
13	large	yes	-	yes	-	yes	-	yes	-1	0.6772793053545586	0.9056603773584905	0.8123076923076923	0.0	0.0	0.7135678391959799	0.8222222222222222	0.5
13	large	yes	-	yes	-	yes	-	yes	0	0.9652448657187993	0.8374384236453202	0.9714285714285713	0.0	0.0	0.9827915869980879	0.9624060150375939	0.28571428571428575
13	large	yes	-	yes	-	yes	-	yes	1	0.9474535165723524	0.9223744292237444	0.9508196721311475	0.0	0.0	0.9750479846449137	0.9770992366412214	0.6153846153846153
13	large	yes	-	yes	-	yes	-	yes	2	0.9740361919748229	0.9223744292237444	0.9746835443037974	0.0	0.0	0.9943289224952742	0.9703703703703703	0.3902439024390244
13	large	yes	-	yes	-	yes	-	yes	3	0.948905109489051	0.8815165876777251	0.9458128078817735	0.0	0.0	0.9885931558935361	0.981132075471698	0.8
13	large	yes	-	yes	-	yes	-	yes	4	0.9405052974735126	0.9124423963133641	0.9509803921568627	0.0	0.0	0.9712092130518234	0.9885057471264368	0.6153846153846153
13	large	yes	-	yes	-	yes	-	yes	5	0.9552	0.9464285714285715	0.9427168576104746	0.0	0.0	0.9754253308128544	0.9774436090225564	0.7272727272727273
13	large	yes	-	yes	-	yes	-	yes	6	0.9226932668329177	0.8316831683168316	0.9243697478991597	0.0	0.0	0.9508840864440078	0.9416342412451363	0.5925925925925926
13	large	yes	-	yes	-	yes	-	yes	7	0.9385474860335196	0.8708133971291866	0.9369951534733442	0.0	0.0	0.9831144465290806	0.9485294117647058	0.326530612244898
13	large	yes	-	yes	-	yes	-	yes	8	0.9392265193370165	0.9333333333333332	0.935483870967742	0.0	0.0	0.9574861367837338	0.9516728624535317	0.3414634146341463
13	large	yes	-	yes	-	yes	-	yes	9	0.8282647584973167	0.7789473684210527	0.8194945848375452	0.0	0.0	0.8853118712273642	0.9272030651340997	0.3478260869565218
13	large	yes	-	yes	-	yes	-	yes	10	0.9367493995196157	0.9043478260869566	0.9456869009584665	0.0	0.0	0.9499072356215214	0.9588014981273408	0.3870967741935483
13	large	yes	-	yes	-	yes	-	yes	11	0.8683333333333334	0.9230769230769231	0.8435852372583481	0.0	0.0	0.8779527559055118	0.8582995951417004	0.42857142857142855
13	large	yes	-	yes	-	yes	-	yes	12	0.9179566563467492	0.8744186046511628	0.9492063492063493	0.0	0.0	0.9177330895795247	0.9446494464944649	0.44444444444444436
13	large	yes	-	yes	-	yes	-	yes	13	0.8566978193146418	0.8711111111111111	0.8617886178861789	0.0	0.0	0.8669064748201439	0.8389513108614232	0.4999999999999999
13	large	yes	-	yes	-	yes	-	yes	14	0.866517524235645	0.8898678414096917	0.8979591836734694	0.0	0.0	0.9028776978417268	0.8732394366197183	0.2857142857142857
13	large	yes	-	yes	-	yes	-	yes	15	0.837748344370861	0.8448275862068965	0.8289241622574955	0.0	0.0	0.8104838709677419	0.7857142857142856	0.4516129032258065
13	large	yes	-	yes	-	yes	-	yes	16	0.7924217462932454	0.8333333333333334	0.8006700167504189	0.0	0.0	0.7676767676767677	0.7756653992395437	0.3333333333333333
13	large	yes	-	yes	-	yes	-	yes	17	0.7841726618705035	0.7800000000000001	0.7579737335834896	0.0	0.0	0.7268722466960352	0.6968325791855204	0.22222222222222224
13	large	yes	-	yes	-	yes	-	yes	18	0.7441424554826616	0.780952380952381	0.7198443579766536	0.0	0.0	0.674364896073903	0.6511627906976744	0.1
13	large	yes	-	yes	-	yes	-	yes	19	0.8124488124488125	0.8303571428571429	0.7971781305114638	0.0	0.0	0.7863894139886579	0.766798418972332	0.07142857142857144
14	large	yes	-	-	yes	yes	-	yes	-1	0.6587078651685394	0.9056603773584905	0.8148148148148149	0.0	0.0	0.713101160862355	0.8131868131868132	0.5
14	large	yes	-	-	yes	yes	-	yes	0	0.9739542225730071	0.5641025641025641	0.9716088328075709	0.0	0.0	0.9640831758034027	0.9615384615384616	0.8571428571428571
14	large	yes	-	-	yes	yes	-	yes	1	0.7514677103718199	0.06896551724137931	0.769825918762089	0.0	0.0	0.6446700507614213	0.6391752577319588	0.0
14	large	yes	-	-	yes	yes	-	yes	2	0.97339593114241	0.37142857142857144	0.9635499207606972	0.0	0.0	0.9372549019607842	0.9274193548387096	0.8571428571428571
14	large	yes	-	-	yes	yes	-	yes	3	0.9363110008271299	0.2945736434108527	0.9215358931552587	0.0	0.0	0.8721174004192871	0.8776371308016878	0.5454545454545454
14	large	yes	-	-	yes	yes	-	yes	4	0.9516129032258064	0.5161290322580644	0.9318181818181819	0.0	0.0	0.963531669865643	0.9731800766283525	0.761904761904762
14	large	yes	-	-	yes	yes	-	yes	5	0.7458292443572129	0.03508771929824561	0.7236580516898607	0.0	0.0	0.6205128205128204	0.6461538461538462	0.4
14	large	yes	-	-	yes	yes	-	yes	6	0.8790252393385553	0.20155038759689922	0.8873483535528597	0.0	0.0	0.8643006263048018	0.8370044052863437	0.5555555555555556
14	large	yes	-	-	yes	yes	-	yes	7	0.9318936877076411	0.29007633587786263	0.920265780730897	0.0	0.0	0.871900826446281	0.8823529411764706	0.4
14	large	yes	-	-	yes	yes	-	yes	8	0.9334377447141738	0.426829268292683	0.9339622641509434	0.0	0.0	0.9045801526717557	0.92	0.2222222222222222
14	large	yes	-	-	yes	yes	-	yes	9	0.6707692307692309	0.03389830508474576	0.7030303030303029	0.0	0.0	0.5424657534246575	0.546448087431694	0.4
14	large	yes	-	-	yes	yes	-	yes	10	0.7256809338521402	0.08403361344537816	0.7362428842504745	0.0	0.0	0.7109004739336493	0.732394366197183	0.0
14	large	yes	-	-	yes	yes	-	yes	11	0.766107678729038	0.295774647887324	0.7708703374777975	0.0	0.0	0.6547085201793722	0.669767441860465	0.2222222222222222
14	large	yes	-	-	yes	yes	-	yes	12	0.7313019390581716	0.21582733812949637	0.8020833333333334	0.0	0.0	0.6603325415676959	0.7533632286995515	0.2222222222222222
14	large	yes	-	-	yes	yes	-	yes	13	0.6739130434782609	0.1925925925925926	0.7338403041825095	0.0	0.0	0.4670329670329671	0.5133689839572193	0.4
14	large	yes	-	-	yes	yes	-	yes	14	0.5835140997830803	0.09917355371900825	0.5720620842572062	0.0	0.0	0.35365853658536583	0.3291139240506329	0.0
